fullyQualifiedName,firstCommit,#Commits
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/newBuilder(org.apache.bookkeeper.proto.DataFormats.AuditorVoteFormat),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/mergeFrom(org.apache.bookkeeper.proto.DataFormats.AuditorVoteFormat),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/assignDescriptors(com.google.protobuf.Descriptors.FileDescriptor),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/connect(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/operationComplete(ChannelFuture),commit 1b7cb6fa9704d10a3a6134edfd0b12d85bf0012c 1363563080 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/connectIfNeededAndDoOp(GenericCallback),,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/addEntry(long, byte[], long, ChannelBuffer, WriteCallback, Object, int)",commit 1b7cb6fa9704d10a3a6134edfd0b12d85bf0012c 1363563080 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/readEntryAndFenceLedger(long, byte[], long, ReadEntryCallback, Object)",commit 1b7cb6fa9704d10a3a6134edfd0b12d85bf0012c 1363563080 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/readEntry(long, long, ReadEntryCallback, Object)",commit 1b7cb6fa9704d10a3a6134edfd0b12d85bf0012c 1363563080 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/disconnect(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/close(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/closeInternal(boolean),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/errorOutReadKey(CompletionKey),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/safeRun(),commit 1b7cb6fa9704d10a3a6134edfd0b12d85bf0012c 1363563080 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/errorOutAddKey(CompletionKey),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/errorOutOutstandingEntries(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/getPipeline(),commit 1b7cb6fa9704d10a3a6134edfd0b12d85bf0012c 1363563080 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/channelDisconnected(ChannelHandlerContext, ChannelStateEvent)",,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/exceptionCaught(ChannelHandlerContext, ExceptionEvent)",,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/messageReceived(ChannelHandlerContext, MessageEvent)",commit 1b7cb6fa9704d10a3a6134edfd0b12d85bf0012c 1363563080 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/handleAddResponse(BookieProtocol.AddResponse),commit 1b7cb6fa9704d10a3a6134edfd0b12d85bf0012c 1363563080 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/handleReadResponse(BookieProtocol.ReadResponse),commit 1b7cb6fa9704d10a3a6134edfd0b12d85bf0012c 1363563080 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/newCompletionKey(long, long)",,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/equals(Object),commit f060c0d2745b47314562bc94ecb5f525e2addb07 1360346929 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/hashCode(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/toString(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/shouldTimeout(),,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java/buildErrorResponse(int, BookieProtocol.Request)",commit 26731c770bf8e3cb54ec0466c027b6e313983bba 1360664204 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java/buildAddResponse(BookieProtocol.Request),commit 26731c770bf8e3cb54ec0466c027b6e313983bba 1360664204 -----sp,2
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java/buildReadResponse(ByteBuffer, BookieProtocol.Request)",commit 26731c770bf8e3cb54ec0466c027b6e313983bba 1360664204 -----sp,2
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getInstance(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getMinLatency(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getAvgLatency(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getMaxLatency(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getPacketsReceived(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getPacketsSent(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/toString(),commit 3902ae5a6056ba6348f71c873d23f74ac32cebef 1360396787 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/updateLatency(long),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/resetLatency(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/resetMaxLatency(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/incrementPacketsReceived(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/incrementPacketsSent(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/resetRequestCounters(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/newThread(Runnable),,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/initialize(ServerConfiguration, ZooKeeper)",,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/submitShutdownTask(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/run(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/submitAuditTask(),commit f2bb5603ff33b8ac54bcdf2daddb61cf3e65de80 1364189243 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/start(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/waitIfLedgerReplicationDisabled(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/getAvailableBookies(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/auditingBookies(List),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/generateBookie2LedgersIndex(),,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/handleLostBookies(Collection, Map)",,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/publishSuspectedLedgers(String, Set)",,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/operationComplete(int, Set)",,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/checkAllLedgers(),commit 9f0d2a3e2f4279921f8fa1df8aad708773124cd5 1363563237 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/process(Long, AsyncCallback.VoidCallback)",commit 9f0d2a3e2f4279921f8fa1df8aad708773124cd5 1363563237 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/processResult(int, String, Object)",,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/process(WatchedEvent),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/shutdown(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/isRunning(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/newThread(Runnable),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/createMyVote(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/getVotePath(String),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/createElectorPath(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/process(WatchedEvent),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/start(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/submitShutdownTask(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/run(),commit ea5a13d748918f495ad1cb1e37c0f995e3d53072 1362505558 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/submitElectionTask(),commit ea5a13d748918f495ad1cb1e37c0f995e3d53072 1362505558 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/shutdown(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/isRunning(),,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/compare(String, String)",,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/getVoteSequenceId(String),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/process(WatchedEvent),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/start(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/join(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/shutdown(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/shutdown(int),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/getExitCode(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/isAutoRecoveryRunning(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/run(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/printUsage(),,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/loadConfFile(ServerConfiguration, String)",,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/parseArgs(String[]),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/main(String[]),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java/getBookieToLedgerIndex(),,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java/process(Long, AsyncCallback.VoidCallback)",,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java/operationComplete(int, LedgerMetadata)",,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java/processResult(int, String, Object)",,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java/putLedger(ConcurrentHashMap, String, long)",,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java/operationComplete(int, Void)",,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java/await(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java/start(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java/run(),commit 9f0d2a3e2f4279921f8fa1df8aad708773124cd5 1363563237 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java/rereplicate(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java/getUnderreplicatedFragments(LedgerHandle),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java/deferLedgerLockRelease(long),commit 9f0d2a3e2f4279921f8fa1df8aad708773124cd5 1363563237 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java/shutdown(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java/isRunning(),,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java/isTargetBookieExistsInFragmentEnsemble(LedgerHandle, LedgerFragment)",,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java/operationComplete(int, Set)",,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java/waitAndGetResult(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java/close(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java/refill(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java/read(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java/read(byte[]),,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java/read(byte[], int, int)",,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java/close(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java/flush(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java/makeSpace(int),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java/write(byte[]),,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java/write(byte[], int, int)",,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java/write(int),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java/main(String[]),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java/mkdirsWithExistsCheck(File),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java/checkDiskFull(File),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java/checkDir(File),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java/getDiskSpaceThreshold(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java/setDiskSpaceThreshold(float),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java/validateThreshold(float),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java/setConf(Configuration),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java/formatEntry(byte[]),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java/formatEntry(java.io.InputStream),,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java/newEntryFormatter(Configuration, String)",,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/getOSType(),,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/linkMult(String[], File)",,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/linkOne(File, File)",,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/linkCount(File),,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/getLinkMultArgLength(File, String[], File)",,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/getMaxAllowedCmdArgLength(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/setLinkCountCmdTemplate(String[]),,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/createHardLink(File, File)",commit f060c0d2745b47314562bc94ecb5f525e2addb07 1360346929 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/createHardLinkMult(File, String[], File)",,0
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/createHardLinkMult(File, String[], File, int)",commit f060c0d2745b47314562bc94ecb5f525e2addb07 1360346929 -----sp,1
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/getLinkCount(File),commit f060c0d2745b47314562bc94ecb5f525e2addb07 1360346929 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/createIOException(File, String, String, int, Exception)",,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/clear(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/report(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/makeShellPath(File),commit f060c0d2745b47314562bc94ecb5f525e2addb07 1360346929 -----sp,1
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java/close(Logger, java.io.Closeable[])",,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java/confirmPrompt(String),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java/runZookeeper(int),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java/initializeZookeper(),,0
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java/runBookies(ServerConfiguration),,0
